restaurant_id,name,city,locality,cuisines,avg_cost_for_two,currency,rating,votes
19907,Magic Meals,Bengaluru,Jayanagar,"Fast Food, Desserts, Beverages",400.0,INR,3.7,47
19909,Tandoori Knight,Bengaluru,Jayanagar,"North Indian, Chinese, Biryani, Kebab",450.0,INR,3.0,290
19910,The Coastal Crew by Fujian on 24th,Bengaluru,Jayanagar,"Chinese, Thai, Seafood, North Indian, Momos",1100.0,INR,4.2,1033
19911,Shreyas Upahar & Burger Point,Bengaluru,Jayanagar,"South Indian, Burger",200.0,INR,3.1,8
19912,The little Kitchen,Bengaluru,Jayanagar,"Chinese, North Indian",300.0,INR,3.4,6
19913,Peace Restaurant,Bengaluru,Jayanagar,"Chinese, Tibetan",500.0,INR,3.8,659
19914,The Cake Lair,Bengaluru,Jayanagar,"Bakery, Fast Food, Beverages",600.0,INR,3.4,9
19915,Bubblewrap Waffle Co.,Bengaluru,Jayanagar,"Desserts, Beverages",400.0,INR,4.4,360
19916,Cafe Graffiters,Bengaluru,Jayanagar,"Cafe, Continental, Beverages",600.0,INR,3.8,22
19917,Waffle Stories,Bengaluru,Jayanagar,"Desserts, Beverages",300.0,INR,4.2,251
19918,Grillopia,Bengaluru,Jayanagar,"Italian, American, Fast Food, Wraps, Rolls, Salad",1000.0,INR,3.9,97
19919,Bottle Genie,Bengaluru,Jayanagar,Beverages,350.0,INR,0.0,0
19920,Two Friends Cauldron,Bengaluru,Jayanagar,"Continental, Italian, American",700.0,INR,4.1,459
19922,Kalpavruksha,Bengaluru,Jayanagar,"South Indian, North Indian",300.0,INR,3.9,99
19923,Lazeez,Bengaluru,Jayanagar,"North Indian, Mughlai, Biryani",600.0,INR,3.2,908
19924,Falooda Cafe,Bengaluru,Jayanagar,"Beverages, Desserts",200.0,INR,0.0,0
19925,Sri Krishna Kitchen,Bengaluru,Jayanagar,Fast Food,400.0,INR,3.6,41
19926,Domino's Pizza,Bengaluru,Jayanagar,"Pizza, Fast Food",400.0,INR,3.7,386
19927,SLV Ragigudda,Bengaluru,Jayanagar,"South Indian, North Indian, Chinese",400.0,INR,0.0,0
19928,Coffee Tea & More,Bengaluru,Jayanagar,"Beverages, Sandwich",150.0,INR,4.0,63
19929,Shaap,Bengaluru,Jayanagar,"Kerala, Seafood",500.0,INR,3.6,207
19930,Crumb Together,Bengaluru,Jayanagar,"Continental, Finger Food, North Indian, Chinese",1200.0,INR,4.1,590
19931,Sangam Sweets,Bengaluru,Jayanagar,"Mithai, Street Food",200.0,INR,3.8,75
19932,What's In A Name,Bengaluru,Jayanagar,"Finger Food, Asian, European, Italian",1200.0,INR,4.1,1781
19933,Kolkata King,Bengaluru,Jayanagar,"Fast Food, Rolls",300.0,INR,3.4,6
19934,North Rasoe,Bengaluru,Jayanagar,"North Indian, Chinese",300.0,INR,3.1,6
19935,RK Fresh Food,Bengaluru,Jayanagar,Fast Food,300.0,INR,3.5,13
19936,Ruchi's Corner,Bengaluru,Jayanagar,Fast Food,200.0,INR,2.7,123
19937,Sri Sapana Dhaba,Bengaluru,Jayanagar,North Indian,250.0,INR,3.4,9
19938,Naati Manae,Bengaluru,Jayanagar,"South Indian, Biryani",500.0,INR,3.1,10
19939,Hotel Empark,Bengaluru,Jayanagar,"Chinese, North Indian, Arabian",800.0,INR,3.4,16
19940,Mr. Meetharam,Bengaluru,Jayanagar,"Mithai, Street Food",150.0,INR,3.2,34
19941,Hunger Hitman,Bengaluru,Jayanagar,"North Indian, Chinese",300.0,INR,3.8,257
19942,Krishna Vaibhava,Bengaluru,Jayanagar,"North Indian, South Indian",350.0,INR,3.5,40
19944,Hari Super Sandwich,Bengaluru,Jayanagar,"Fast Food, Street Food",200.0,INR,4.4,1830
19945,Navami,Bengaluru,Jayanagar,"Andhra, North Indian, Chinese, Mangalorean, Seafood, Biryani",750.0,INR,3.5,80
19946,Speedbreaker,Bengaluru,Jayanagar,North Indian,300.0,INR,3.4,14
19947,Nadan Thattukada,Bengaluru,Jayanagar,Kerala,200.0,INR,3.7,35
19948,Smokey Tribe Restaurant,Bengaluru,Jayanagar,"North Eastern, Chinese",650.0,INR,3.8,265
19949,Ibaco,Bengaluru,Jayanagar,Desserts,300.0,INR,4.0,198
19950,Shringar Sweets & Snacks,Bengaluru,Jayanagar,"Mithai, South Indian, Street Food, Fast Food",200.0,INR,3.5,11
19951,Utsav Restaurant,Bengaluru,Jayanagar,"North Indian, Chinese",300.0,INR,3.8,61
19952,Tandoori Bytes,Bengaluru,Jayanagar,North Indian,700.0,INR,3.6,60
19953,Moghul Durbar Restaurant,Bengaluru,Jayanagar,"North Indian, Bbq, Kebab, Rolls",550.0,INR,4.0,336
19954,Biggies Burger 'n' More,Bengaluru,Jayanagar,"Cafe, Burger, Fast Food",400.0,INR,3.8,208
19955,Havmor,Bengaluru,Jayanagar,"Ice Cream, Desserts",200.0,INR,3.9,22
19956,Khana Khazana,Bengaluru,Jayanagar,North Indian,400.0,INR,3.7,22
19957,The Pizzeria,Bengaluru,Jayanagar,"Pizza, Italian, Salad",800.0,INR,2.8,45
19958,Aalishan Restaurant & Caterer,Bengaluru,Jayanagar,"North Indian, Mughlai",650.0,INR,3.5,888
19959,Karavali Family Restaurant,Bengaluru,Jayanagar,"Seafood, Biryani, South Indian, North Indian, Chinese",500.0,INR,3.5,90
19960,Garden Fresh,Bengaluru,Jayanagar,"Healthy Food, Juices",200.0,INR,3.9,51
19961,Little Cafe,Bengaluru,Jayanagar,"Cafe, Beverages",600.0,INR,3.7,54
19962,Aami Bangali,Bengaluru,Jayanagar,Bengali,700.0,INR,3.6,68
19963,Trippy Paradise,Bengaluru,Jayanagar,Cafe,900.0,INR,2.6,60
19964,Tempteys,Bengaluru,Jayanagar,Beverages,500.0,INR,4.2,249
19965,The Arabian Nights,Bengaluru,Jayanagar,"Arabian, North Indian, Chinese",300.0,INR,2.6,51
19966,Bangarpet Chat Express,Bengaluru,Jayanagar,"Street Food, Fast Food",100.0,INR,3.3,6
19967,Salut,Bengaluru,Jayanagar,"Continental, Finger Food, Seafood, Pizza",1200.0,INR,4.1,446
19968,Angel Restaurant,Bengaluru,Jayanagar,"Kerala, South Indian, North Indian",450.0,INR,2.8,165
19969,Bangaliana,Bengaluru,Jayanagar,Bengali,600.0,INR,3.9,453
19970,Ghee Biryani House,Bengaluru,Jayanagar,"North Indian, Biryani, Chinese, Arabian",400.0,INR,3.1,7
19971,The London Shakes,Bengaluru,Jayanagar,"Beverages, Fast Food, Italian",400.0,INR,0.0,0
19972,Aadhya Hotel,Bengaluru,Jayanagar,"South Indian, North Indian, Chinese, Biryani",800.0,INR,3.3,5
19973,Desipun,Bengaluru,Jayanagar,North Indian,700.0,INR,4.2,344
19974,Sri Krishna Sweets,Bengaluru,Jayanagar,Mithai,250.0,INR,3.7,22
19975,Thyme & Whisk,Bengaluru,Jayanagar,"Asian, Chinese, Continental, Italian",800.0,INR,3.9,74
19976,City Cafe,Bengaluru,Jayanagar,"Beverages, Juices, Fast Food, Rolls",200.0,INR,3.3,4
19977,Snack Knack,Bengaluru,Jayanagar,"North Indian, Chinese",200.0,INR,3.0,36
19978,Sri Nandi Grand,Bengaluru,Jayanagar,"North Indian, South Indian",300.0,INR,3.4,6
19979,Shake It Off,Bengaluru,Jayanagar,"Beverages, Fast Food",600.0,INR,4.4,658
19980,Xpress Chai,Bengaluru,Jayanagar,Tea,150.0,INR,3.7,31
19982,Dessi Cuppa,Bengaluru,Jayanagar,"Beverages, Fast Food",300.0,INR,3.4,5
19983,Kettle & Kegs,Bengaluru,Jayanagar,"Tea, Beverages",200.0,INR,3.2,6
19984,Fillers,Bengaluru,Jayanagar,"North Indian, Fast Food",300.0,INR,3.9,138
19985,Thanco's Natural Ice Cream,Bengaluru,Jayanagar,"Ice Cream, Desserts",450.0,INR,3.6,28
19986,The Foodyz,Bengaluru,Jayanagar,"North Indian, Chinese",500.0,INR,3.7,43
19987,Curry Leaves,Bengaluru,Jayanagar,"Andhra, North Indian, Chinese",800.0,INR,4.1,176
19988,I Cool,Bengaluru,Jayanagar,"Juices, Fast Food",150.0,INR,4.0,77
19989,Udupi Thaja Thindi,Bengaluru,Jayanagar,"North Indian, South Indian, Chinese, Fast Food",250.0,INR,2.9,42
19990,Paratha Plaza,Bengaluru,Jayanagar,North Indian,250.0,INR,3.8,171
19991,Miss Momo,Bengaluru,Jayanagar,"Tibetan, Momos",250.0,INR,3.2,12
19992,Cane-O-La,Bengaluru,Jayanagar,Juices,100.0,INR,3.8,61
19993,Kailash Parbat,Bengaluru,Jayanagar,"South Indian, Chinese, North Indian",1200.0,INR,3.9,77
19994,Ruchis Point,Bengaluru,Jayanagar,"Fast Food, Chinese",200.0,INR,3.8,75
19995,Funky Punjab,Bengaluru,Jayanagar,"North Indian, Chinese",500.0,INR,3.9,410
19996,Mudpipe Cafe,Bengaluru,Jayanagar,"Cafe, Continental, Burger",900.0,INR,4.5,1878
19997,Alif Restaurant,Bengaluru,Jayanagar,"North Indian, Chinese",600.0,INR,3.6,27
19998,Black Deer,Bengaluru,Jayanagar,"Beverages, Desserts",350.0,INR,4.4,149
19999,Supreme Biryani,Bengaluru,Jayanagar,Biryani,400.0,INR,0.0,0
20000,Chai Kraft,Bengaluru,Jayanagar,"Beverages, Tea",100.0,INR,4.1,30
20001,Lassi Shop,Bengaluru,Jayanagar,"Ice Cream, Beverages",80.0,INR,0.0,0
20002,Crawl Street,Bengaluru,Jayanagar,"Continental, Finger Food, North Indian, Chinese",1200.0,INR,4.3,2565
20004,Fava Bistro,Bengaluru,Jayanagar,"Mediterranean, Pizza, Italian, Beverages",1500.0,INR,4.4,385
20005,Chaska Bun,Bengaluru,Jayanagar,Fast Food,300.0,INR,4.2,166
20006,Udupi Grand,Bengaluru,Jayanagar,"South Indian, North Indian, Chinese",300.0,INR,3.8,76
20007,Dwaraka Grand,Bengaluru,Jayanagar,"South Indian, Chinese, Street Food, Juices",500.0,INR,3.9,128
20008,Y Not Restaurant,Bengaluru,Jayanagar,Fast Food,300.0,INR,3.0,4
20009,The Krishna Grand Xpress,Bengaluru,Jayanagar,"South Indian, Fast Food",350.0,INR,4.0,137
20010,Tunday Kababi,Bengaluru,Jayanagar,"North Indian, Kebab",500.0,INR,3.9,1139
20011,The Marash,Bengaluru,Jayanagar,"Turkish, Desserts",250.0,INR,4.3,64
20012,Karachi Bakery,Bengaluru,Jayanagar,"Bakery, Desserts",400.0,INR,3.3,5
20014,City Durbar,Bengaluru,Jayanagar,"North Indian, Chinese, Biryani",450.0,INR,3.7,72
20015,World of Waffles,Bengaluru,Jayanagar,Desserts,400.0,INR,3.9,181
20016,Punjab Bistro,Bengaluru,Jayanagar,North Indian,1500.0,INR,4.4,456
20017,Ilyazsab Shawarma Cafe,Bengaluru,Jayanagar,"Fast Food, Rolls",300.0,INR,0.0,0
20019,Sagar Fast Food,Bengaluru,Jayanagar,"South Indian, North Indian, Fast Food",300.0,INR,4.0,76
20020,Just Bunny,Bengaluru,Jayanagar,Fast Food,200.0,INR,3.5,11
20021,Chinese House,Bengaluru,Jayanagar,"Chinese, Thai, Momos",300.0,INR,2.8,19
20022,Ragoo's,Bengaluru,Jayanagar,"Italian, Pizza, North Indian, Salad",800.0,INR,3.9,234
20023,Desi Dhaba,Bengaluru,Jayanagar,"North Indian, Chinese",400.0,INR,3.3,13
20024,KKR Foodies,Bengaluru,Jayanagar,"Biryani, Chinese, Fast Food, North Indian",400.0,INR,3.7,37
20025,Udupi Upachar,Bengaluru,Jayanagar,"South Indian, North Indian, Chinese, Street Food",300.0,INR,3.3,13
20026,Me And My Cake,Bengaluru,Jayanagar,"Bakery, Desserts",500.0,INR,3.1,8
20027,Eat & Joy Restaurant,Bengaluru,Jayanagar,"Fast Food, Finger Food",300.0,INR,3.1,7
20028,World In A Bowl,Bengaluru,Jayanagar,"Continental, North Indian, Desserts, Beverages",600.0,INR,3.6,20
20029,Drunkling - Sizzlers and Pub,Bengaluru,Jayanagar,"Chinese, Continental, North Indian, Burger, Pizza, Seafood",1000.0,INR,4.4,344
20030,Body Temple,Bengaluru,Jayanagar,Healthy Food,500.0,INR,3.3,12
20031,Samosa Express,Bengaluru,Jayanagar,Street Food,150.0,INR,3.1,9
20033,InnerChef,Bengaluru,Jayanagar,"North Indian, Continental",500.0,INR,3.9,152
20034,Maria's Goan Kitchen,Bengaluru,Jayanagar,"Goan, Chinese, Biryani",750.0,INR,3.9,392
20035,The Chaat Shop,Bengaluru,Jayanagar,Fast Food,200.0,INR,2.5,35
20036,Only Sharjah,Bengaluru,Jayanagar,Beverages,200.0,INR,0.0,0
20037,J K Fish Land,Bengaluru,Jayanagar,"Seafood, Mangalorean",300.0,INR,3.6,35
20038,Shri Vinayaka Ice N Juice,Bengaluru,Jayanagar,"Beverages, Fast Food",150.0,INR,3.1,12
20039,Vinaya Cafe,Bengaluru,Jayanagar,"South Indian, Street Food, Juices",200.0,INR,3.7,55
20040,Cakes & Candles,Bengaluru,Jayanagar,"Bakery, Desserts",300.0,INR,3.1,11
20041,Prawn Crunch,Bengaluru,Jayanagar,"Fast Food, Seafood",400.0,INR,3.2,7
20043,Taste Of Kolkata,Bengaluru,Jayanagar,"Bengali, Chinese, Rolls",400.0,INR,3.1,59
20044,Watson's,Bengaluru,Jayanagar,"Finger Food, Chinese, Continental",1300.0,INR,4.0,1017
20046,Indori Chatorey,Bengaluru,Jayanagar,"North Indian, Street Food",300.0,INR,2.8,138
20047,Brew Meister,Bengaluru,Jayanagar,"North Indian, Continental, Finger Food, American, Asian",1500.0,INR,4.1,975
20048,Drunken Monkey,Bengaluru,Jayanagar,"Beverages, Fast Food",400.0,INR,4.2,116
20049,Call A Cake,Bengaluru,Jayanagar,Bakery,500.0,INR,3.6,41
20050,The Chai Stop,Bengaluru,Jayanagar,"Fast Food, Tea",200.0,INR,0.0,0
20051,Healthy Bakes 'n' Brew,Bengaluru,Jayanagar,Bakery,150.0,INR,0.0,0
20052,Maa Durga Fast Food,Bengaluru,Jayanagar,"North Indian, Fast Food",300.0,INR,3.6,21
20053,Yummy Biryani,Bengaluru,Jayanagar,Biryani,200.0,INR,3.8,41
20054,Shanthi Sagar,Bengaluru,Jayanagar,South Indian,250.0,INR,3.1,8
20055,Bombay Kulfi,Bengaluru,Jayanagar,"Desserts, Ice Cream",150.0,INR,3.8,18
20056,Graffitea,Bengaluru,Jayanagar,"Beverages, Fast Food",200.0,INR,3.7,16
20057,Begin with us....Tea Time Cafe,Bengaluru,Jayanagar,"Beverages, Tea",300.0,INR,3.8,36
20059,Mockaholic Restro Beer Cafe,Bengaluru,Jayanagar,"North Indian, Chinese, Pizza, Bbq",1000.0,INR,3.9,919
20060,SGS Non Veg - Gundu Pulav,Bengaluru,Jayanagar,"Biryani, Fast Food",400.0,INR,3.6,68
20061,Panther Cafe,Bengaluru,Jayanagar,Beverages,200.0,INR,3.5,8
20063,3 Spice,Bengaluru,Jayanagar,"North Indian, Chinese",450.0,INR,3.9,157
20064,Donne Biriyani House,Bengaluru,Jayanagar,"Biryani, Andhra, Kebab",400.0,INR,3.5,407
20065,Calorie Express,Bengaluru,Jayanagar,Healthy Food,450.0,INR,3.6,192
20066,Smoke - The Sizzler House,Bengaluru,Jayanagar,"Continental, Chinese, Thai, Italian, Bbq, Steak",1100.0,INR,4.0,1384
20067,Paratha Junction,Bengaluru,Jayanagar,"North Indian, Chinese",300.0,INR,3.3,397
20069,YumYumSouth,Bengaluru,Jayanagar,South Indian,600.0,INR,3.5,36
20070,Ammus Hot N Cool,Bengaluru,Jayanagar,"North Indian, Chinese",300.0,INR,3.4,84
20071,Vyanjan,Bengaluru,Jayanagar,"North Indian, Street Food",300.0,INR,3.9,203
20073,Hang10 Resto N Cafe,Bengaluru,Jayanagar,"Cafe, North Indian, Chinese",700.0,INR,3.8,100
20074,Mr. Beans - Home Cafe,Bengaluru,Jayanagar,"Cafe, Continental, Italian",1000.0,INR,4.2,2710
20075,Waffle-A-Go Go,Bengaluru,Jayanagar,"Fast Food, Desserts, Ice Cream",400.0,INR,3.9,70
20077,Jalaram Sweets,Bengaluru,Jayanagar,"Desserts, Mithai",250.0,INR,3.8,32
20078,Sri Sankara Cafe,Bengaluru,Jayanagar,South Indian,100.0,INR,3.6,26
20079,Chung Wah Opus,Bengaluru,Jayanagar,"Chinese, Thai",650.0,INR,3.0,57
20080,Cafe Medley,Bengaluru,Jayanagar,"Cafe, Continental, Burger",800.0,INR,4.2,1061
20081,Marenahalli Donne Biriyani,Bengaluru,Jayanagar,"Biryani, Fast Food",300.0,INR,3.9,261
20082,Bakers77,Bengaluru,Jayanagar,"Bakery, Fast Food",400.0,INR,4.0,37
20083,Chai Culture,Bengaluru,Jayanagar,Beverages,200.0,INR,3.6,8
20084,Sonar Bangala,Bengaluru,Jayanagar,"Bengali, North Indian",500.0,INR,3.8,76
20085,Kulkarni's New Uttara Karnataka Food Speciality Stores,Bengaluru,Jayanagar,South Indian,250.0,INR,3.4,6
20086,Biryani Magic,Bengaluru,Jayanagar,"North Indian, Biryani",300.0,INR,3.5,31
20087,Foody's Lane,Bengaluru,Jayanagar,"North Indian, Chinese",450.0,INR,0.0,0
20088,In Time Cane Juice,Bengaluru,Jayanagar,"Juices, Beverages",100.0,INR,3.5,10
20089,Petoo,Bengaluru,Jayanagar,"North Indian, Fast Food, Beverages",400.0,INR,4.0,23
20090,Chatter Platter,Bengaluru,Jayanagar,"Street Food, North Indian",300.0,INR,3.4,30
20091,Chilld Monk,Bengaluru,Jayanagar,"Desserts, Ice Cream",250.0,INR,3.5,8
20092,The Hungers Zone,Bengaluru,Jayanagar,"Fast Food, Italian, Pizza",300.0,INR,3.8,57
20093,Pappu Da Dhaba,Bengaluru,Jayanagar,"North Indian, Fast Food, Beverages, Momos",400.0,INR,3.0,57
20094,The Ganache Factory,Bengaluru,Jayanagar,"Desserts, Bakery",400.0,INR,4.2,128
20095,24/7 Food Service,Bengaluru,Jayanagar,"South Indian, North Indian, Fast Food",300.0,INR,3.0,7
20096,360 Atoms Restaurant And Cafe,Bengaluru,Jayanagar,"Cafe, Chinese, Continental, Italian",400.0,INR,3.1,13
20097,Bathinda Junction,Bengaluru,Jayanagar,North Indian,600.0,INR,4.1,1244
20098,Paratha Merchant,Bengaluru,Jayanagar,North Indian,300.0,INR,3.1,39
20100,Hyderabad Express,Bengaluru,Jayanagar,"Hyderabadi, Biryani",300.0,INR,0.0,0
20101,Caffe Pascucci,Bengaluru,Jayanagar,"Continental, Italian, Beverages",1300.0,INR,4.0,791
20102,Namma Banashankari Donne Biryani,Bengaluru,Jayanagar,"Biryani, Kebab",250.0,INR,4.0,99
20103,Dilli in a Box,Bengaluru,Jayanagar,"Fast Food, North Indian",400.0,INR,3.7,7
20104,Pop Hop,Bengaluru,Jayanagar,"Ice Cream, Desserts",300.0,INR,4.1,205
20105,Hunger2Eat,Bengaluru,Jayanagar,"Biryani, Fast Food, North Indian",400.0,INR,3.7,26
20106,Chillout,Bengaluru,Jayanagar,"Burger, Cafe, Pizza, Fast Food",200.0,INR,0.0,0
20107,High n Hungry,Bengaluru,Jayanagar,"North Indian, South Indian, Chinese, Fast Food",700.0,INR,2.9,95
20108,Sri Yaksha Shiv Sagar,Bengaluru,Jayanagar,"North Indian, Chinese",600.0,INR,3.6,24
20109,Meghana Foods,Bengaluru,Jayanagar,"Biryani, Seafood, Andhra, North Indian",600.0,INR,4.4,7220
20110,Milk N Shakes,Bengaluru,Jayanagar,Beverages,300.0,INR,3.7,45
20111,Narayany Pure Veg,Bengaluru,Jayanagar,"Street Food, North Indian",250.0,INR,0.0,0
20112,INDULGE by InnerChef,Bengaluru,Jayanagar,"Desserts, Bakery",400.0,INR,3.5,29
20113,Aramane Donne Briyani,Bengaluru,Jayanagar,"Biryani, Fast Food",300.0,INR,3.9,339
20114,Litti Twist,Bengaluru,Jayanagar,"North Indian, Bihari",300.0,INR,4.2,465
20115,Nandhi Andhra Style Family Restaurant,Bengaluru,Jayanagar,"Seafood, Biryani, South Indian, North Indian, Chinese, Kebab",400.0,INR,3.4,13
20116,Smoothie Hub,Bengaluru,Jayanagar,"Beverages, Sandwich",100.0,INR,3.1,4
20117,Andhra Kitchen,Bengaluru,Jayanagar,"Andhra, Biryani",400.0,INR,4.0,187
20118,New Udupi Upahar,Bengaluru,Jayanagar,"South Indian, North Indian",300.0,INR,3.5,23
20119,Pizza Paradise,Bengaluru,Jayanagar,Pizza,500.0,INR,3.6,60
20120,Mahek Pizza,Bengaluru,Jayanagar,Pizza,400.0,INR,3.9,38
20121,Tandoor Merchant,Bengaluru,Jayanagar,"North Indian, Chinese, Fast Food",500.0,INR,3.4,22
20122,Ramji Chaiwale,Bengaluru,Jayanagar,"Beverages, Fast Food",250.0,INR,3.6,20
20123,Taj Darbar,Bengaluru,Jayanagar,"Biryani, Mughlai, Chinese",600.0,INR,3.8,149
20124,The Monalisa Restaurant,Bengaluru,Jayanagar,Chinese,300.0,INR,3.3,4
20125,Tangra Indo - Chinese Cuisine,Bengaluru,Jayanagar,"Chinese, Thai",400.0,INR,3.6,29
20126,1441 Pizzeria,Bengaluru,Jayanagar,"Pizza, Salad",800.0,INR,4.1,140
20127,New Chickpete Donne Biryani,Bengaluru,Jayanagar,Biryani,250.0,INR,3.5,68
20129,Refills Eatery And Beverages,Bengaluru,Jayanagar,"North Indian, South Indian, Chinese",450.0,INR,3.8,91
20130,Mr. Parathewala,Bengaluru,Jayanagar,North Indian,300.0,INR,0.0,0
20131,Just Chill,Bengaluru,Jayanagar,Beverages,250.0,INR,3.4,54
20132,Woody's,Bengaluru,Jayanagar,"Chinese, South Indian, North Indian",650.0,INR,2.6,208
20133,Momo Jojo,Bengaluru,Jayanagar,"Chinese, Tibetan, Momos",300.0,INR,3.4,6
20134,Cafe D'hide,Bengaluru,Jayanagar,"Cafe, American, Continental, Italian",600.0,INR,4.2,869
20135,Sea Spice by 7 Star,Bengaluru,Jayanagar,"Seafood, Biryani, Beverages, South Indian, North Indian, Kebab",1200.0,INR,4.0,350
20136,Rasoi,Bengaluru,Jayanagar,"North Indian, Chinese",300.0,INR,3.3,128
20137,Andhra Bhojanam,Bengaluru,Jayanagar,"Andhra, Biryani, North Indian",600.0,INR,3.2,23
20138,Maiyas,Bengaluru,Jayanagar,"North Indian, South Indian, Fast Food, Juices",200.0,INR,4.0,1782
20139,Mirch Masala,Bengaluru,Jayanagar,North Indian,500.0,INR,3.4,6
20140,Meenu Oota Da Maane,Bengaluru,Jayanagar,"Seafood, Mangalorean, Chinese",800.0,INR,4.2,294
20141,Potato Bae,Bengaluru,Jayanagar,Fast Food,500.0,INR,4.1,56
20142,Mumbai Badam Milk & Lassi Center,Bengaluru,Jayanagar,"Beverages, Desserts",100.0,INR,3.6,23
20143,Alankrutha,Bengaluru,Jayanagar,"Andhra, Biryani, North Indian, Chinese",500.0,INR,3.9,257
20144,South Point Pub,Bengaluru,Jayanagar,"North Indian, Seafood, Chinese",800.0,INR,3.4,11
20145,Cookie Man,Bengaluru,Jayanagar,Bakery,150.0,INR,0.0,0
20146,New Mogul Empire,Bengaluru,Jayanagar,"North Indian, Chinese",300.0,INR,3.3,6
20147,Gokul Veg,Bengaluru,Jayanagar,"North Indian, Chinese, Beverages",750.0,INR,3.8,469
20148,AM WOW,Bengaluru,Jayanagar,Beverages,100.0,INR,3.4,6
20149,China Bowl,Bengaluru,Jayanagar,Chinese,1000.0,INR,3.9,455
20150,Bawarchi Biryani,Bengaluru,Jayanagar,"Biryani, South Indian",350.0,INR,3.4,65
20151,Hotel Smile,Bengaluru,Jayanagar,"North Indian, Chinese",550.0,INR,3.1,6
20152,Tangerine - Davanam Sarovar Portico Suites,Bengaluru,Jayanagar,"Continental, Italian, North Indian, Asian, Bakery, Chinese, European, Japanese",1100.0,INR,4.0,150
20153,Mountain Spice,Bengaluru,Jayanagar,"Chinese, Nepalese, Tibetan, Momos",400.0,INR,3.9,187
20154,David's Kitchen,Bengaluru,Jayanagar,"North Indian, South Indian, Chinese",200.0,INR,3.6,14
20155,Prems Graama Bhojanam,Bengaluru,Jayanagar,South Indian,400.0,INR,4.3,326
20156,Sai Mango Tree,Bengaluru,Jayanagar,"Biryani, Hyderabadi, Chinese",500.0,INR,3.6,45
20157,Fudge,Bengaluru,Jayanagar,"Desserts, Momos",200.0,INR,3.2,12
20158,Nandanam Family Restaurant,Bengaluru,Jayanagar,"Kerala, Chinese, South Indian",350.0,INR,3.6,18
20159,Mumbai Kulfi,Bengaluru,Jayanagar,"Desserts, Ice Cream",200.0,INR,0.0,0
20160,Taste Of Malabar,Bengaluru,Jayanagar,"South Indian, Kerala, Chinese",350.0,INR,3.6,23
20161,Mishra's Pedha Big Foods,Bengaluru,Jayanagar,"Desserts, Mithai",200.0,INR,3.9,56
20162,La Casa,Bengaluru,Jayanagar,"Continental, Italian, Chinese, North Indian",800.0,INR,3.6,570
20163,Chaitanya Cafe,Bengaluru,Jayanagar,"South Indian, North Indian, Fast Food",300.0,INR,3.9,92
20164,Calicut Durbar,Bengaluru,Jayanagar,"Arabian, North Indian",500.0,INR,3.9,58
20165,Navya Foods,Bengaluru,Jayanagar,"North Indian, Fast Food",300.0,INR,3.4,7
20166,Mayur,Bengaluru,Jayanagar,"Andhra, North Indian, Chinese, Seafood",700.0,INR,3.7,21
20167,HOTEL VKM,Bengaluru,Jayanagar,South Indian,300.0,INR,0.0,0
20168,Szechuan Dragon,Bengaluru,Jayanagar,"Chinese, Thai, Momos",600.0,INR,4.2,1654
20170,Eat Repeat Express,Bengaluru,Jayanagar,"North Indian, South Indian, Chinese, Biryani, Mexican",700.0,INR,3.2,20
20171,Seasons,Bengaluru,Jayanagar,"North Indian, South Indian, Chinese, Seafood, Kerala, Arabian, Juices",,INR,3.8,500
20172,Iceberg Icecreams,Bengaluru,Jayanagar,"Desserts, Ice Cream",250.0,INR,4.0,41
20173,Mecaf Family Restaurant,Bengaluru,Jayanagar,"North Indian, Chinese, Fast Food, Rolls, Beverages",600.0,INR,3.9,214
20174,By 2 Coffee,Bengaluru,Jayanagar,South Indian,100.0,INR,4.3,319
20175,Juice 99,Bengaluru,Jayanagar,Beverages,150.0,INR,3.5,20
20176,Fiero! Pizzeria,Bengaluru,Jayanagar,"Italian, Fast Food, Pizza",400.0,INR,4.0,62
20177,Aramane Donne Biriyani,Bengaluru,Jayanagar,"Biryani, Fast Food",300.0,INR,3.9,191
20178,Chocoberry,Bengaluru,Jayanagar,"Ice Cream, Desserts, Beverages",400.0,INR,3.5,56
20179,Little Lucknow,Bengaluru,Jayanagar,"Mughlai, North Indian",800.0,INR,4.0,235
20180,Omleterian,Bengaluru,Jayanagar,"American, Continental",200.0,INR,0.0,0
20182,Khan's Biryani,Bengaluru,Jayanagar,"Biryani, North Indian",300.0,INR,3.0,11
20183,Zaitoon Lassi Cafe,Bengaluru,Jayanagar,"Cafe, Burger, Sandwich, Beverages",150.0,INR,0.0,0
20184,Laziz Pizza,Bengaluru,Jayanagar,"Fast Food, Burger, Pizza",400.0,INR,3.8,42
20186,Quench The Juice Lounge,Bengaluru,Jayanagar,"Beverages, Juices, Ice Cream",150.0,INR,3.6,18
20187,New South Corner,Bengaluru,Jayanagar,"South Indian, North Indian, Chinese",300.0,INR,3.7,20
20188,Cafe Noir,Bengaluru,Jayanagar,"European, French, Salad",1500.0,INR,0.0,0
20189,Euki,Bengaluru,Jayanagar,"Italian, Mexican",900.0,INR,4.1,553
20190,Chicken Man,Bengaluru,Jayanagar,"Roast Chicken, Burger",400.0,INR,3.8,72
20191,Sharma Ji Chaats And Desi khana,Bengaluru,Jayanagar,"North Indian, Street Food",200.0,INR,0.0,0
